#INFO,Version=1.0.0,Template= eBay-active-revise-price-quantity-download_US,,,,,,,,,
Action,Category name,Item number,Title,Listing site,Currency,Start price,Buy It Now price,Available quantity,Relationship,Relationship details,Custom label (SKU)
Revise,"CCG Individual Cards (183454)","307000375215",SWSH02: Rebel Clash #051/192 Cramorant,"US","USD","1.49",,"1",,,2046-101h8d
Revise,"CCG Individual Cards (183454)","307000375224",SWSH02: Rebel Clash #042/192 Pelipper,"US","USD","1.49",,"1",,,2048-101h8f
Revise,"CCG Individual Cards (183454)","307000375228",SWSH05: Battle Styles #011/163 Scatterbug,"US","USD","1.49",,"1",,,2051-101h8k
Revise,"CCG Individual Cards (183454)","307000375233",ME03: Perfect Order #001/088 Spinarak,"US","USD","1.49",,"1",,,2052-101h8m
Revise,"CCG Individual Cards (183454)","307000375256",SWSH02: Rebel Clash #173/192 Speed L Energy,"US","USD","1.79",,"1",,,2047-101h8e
Revise,"CCG Individual Cards (183454)","307000375302",ME03: Perfect Order #004/088 Snivy,"US","USD","1.49",,"1",,,2053-101h8n
Revise,"CCG Individual Cards (183454)","307000375307",SWSH05: Battle Styles #017/163 Blipbug,"US","USD","1.49",,"1",,,2010-101h4z
Revise,"CCG Individual Cards (183454)","307000375308",SV07: Stellar Crown #138/142 Kofu,"US","USD","1.49",,"1",,,2059-101h90
Revise,"CCG Individual Cards (183454)","307000375317",SV07: Stellar Crown #033/142 Marill,"US","USD","1.49",,"1",,,2054-101h8p
Revise,"CCG Individual Cards (183454)","307000375323",SWSH07: Evolving Skies #128/203 Smeargle,"US","USD","1.49",,"1",,,2060-101h92
Revise,"CCG Individual Cards (183454)","307000375326",SV07: Stellar Crown #120/142 Tornadus,"US","USD","1.49",,"1",,,2058-101h8x
Revise,"CCG Individual Cards (183454)","307000375329",SWSH05: Battle Styles #122/163 Camping Gear,"US","USD","1.49",,"1",,,2018-101h5u
Revise,"CCG Individual Cards (183454)","307000375330",SWSH05: Battle Styles #066/163 Mankey,"US","USD","1.49",,"1",,,2012-101h56
Revise,"CCG Individual Cards (183454)","307000375331",SV07: Stellar Crown #010/142 Gossifleur,"US","USD","1.49",,"1",,,2055-101h8r
Revise,"CCG Individual Cards (183454)","307000375332",SV07: Stellar Crown #141/142 Payapa Berry,"US","USD","1.49",,"1",,,2057-101h8v
Revise,"CCG Individual Cards (183454)","307000375344",SV07: Stellar Crown #046/142 Electabuzz,"US","USD","1.49",,"1",,,2056-101h8t
Revise,"CCG Individual Cards (183454)","307000375345",SWSH08: Fusion Strike #066/264 Huntail,"US","USD","2.49",,"1",,,2063-101h97
Revise,"CCG Individual Cards (183454)","307000375346",SWSH08: Fusion Strike #230/264 Cross Switcher,"US","USD","1.49",,"1",,,2064-101h99
Revise,"CCG Individual Cards (183454)","307000375347",SV07: Stellar Crown #121/142 Fletchling,"US","USD","1.49",,"1",,,2062-101h95
Revise,"CCG Individual Cards (183454)","307000375348",SWSH08: Fusion Strike #110/264 Jigglypuff,"US","USD","1.99",,"1",,,2061-101h93
Revise,"CCG Individual Cards (183454)","307000375363",SWSH07: Evolving Skies #012/203 Crustle,"US","USD","1.49",,"1",,,2068-101h9h
Revise,"CCG Individual Cards (183454)","307000375364",SWSH09: Brilliant Stars #030/172 Staryu,"US","USD","2.79",,"1",,,2070-101h9l
Revise,"CCG Individual Cards (183454)","307000375367",SWSH08: Fusion Strike #215/264 Diggersby,"US","USD","1.49",,"1",,,2066-101h9d
Revise,"CCG Individual Cards (183454)","307000375368",SWSH05: Battle Styles #071/163 Gligar,"US","USD","1.49",,"1",,,2067-101h9f
Revise,"CCG Individual Cards (183454)","307000375371",SWSH07: Evolving Skies #151/203 Moon & Sun Badge,"US","USD","1.49",,"1",,,2069-101h9k
Revise,"CCG Individual Cards (183454)","307000375374",SWSH08: Fusion Strike #241/264 Sidney,"US","USD","1.49",,"1",,,2065-101h9c
Revise,"CCG Individual Cards (183454)","307000375389",SWSH09: Brilliant Stars #081/172 Sawk,"US","USD","1.99",,"1",,,2072-101h9p
Revise,"CCG Individual Cards (183454)","307000375394",SWSH09: Brilliant Stars #012/172 Cherubi,"US","USD","1.99",,"1",,,2073-101h9q
Revise,"CCG Individual Cards (183454)","307000375402",SWSH09: Brilliant Stars #052/172 Pachirisu Reverse Holo,"US","USD","1.99",,"1",,,2075-101h9u
Revise,"CCG Individual Cards (183454)","307000375410",SWSH09: Brilliant Stars #023/172 Torkoal,"US","USD","1.49",,"1",,,2077-101h9x
Revise,"CCG Individual Cards (183454)","307000375411",SWSH09: Brilliant Stars #015/172 Karrablast,"US","USD","1.49",,"1",,,2081-101ha5
Revise,"CCG Individual Cards (183454)","307000375419",SWSH09: Brilliant Stars #078/172 Riolu,"US","USD","1.49",,"1",,,2074-101h9t
Revise,"CCG Individual Cards (183454)","307000375425",SWSH09: Brilliant Stars #070/172 Milcery,"US","USD","1.49",,"1",,,2080-101ha3
Revise,"CCG Individual Cards (183454)","307000375430",SWSH09: Brilliant Stars #151/172 Double Turbo Energy,"US","USD","1.49",,"1",,,2078-101ha0
Revise,"CCG Individual Cards (183454)","307000375431",SWSH09: Brilliant Stars #092/172 Impidimp Reverse Holo,"US","USD","1.99",,"1",,,2084-101hab
Revise,"CCG Individual Cards (183454)","307000375432",SWSH09: Brilliant Stars #053/172 Clefairy,"US","USD","1.99",,"1",,,2082-101ha8
Revise,"CCG Individual Cards (183454)","307000375441",SWSH09: Brilliant Stars #099/172 Probopass,"US","USD","1.49",,"1",,,2079-101ha1
Revise,"CCG Individual Cards (183454)","307000375444",SWSH09: Brilliant Stars #012/172 Cherubi,"US","USD","1.99",,"1",,,2083-101haa
Revise,"CCG Individual Cards (183454)","307000375447",SWSH06: Chilling Reign #026/198 Scorbunny,"US","USD","1.99",,"1",,,2090-101han
Revise,"CCG Individual Cards (183454)","307000375449",SWSH06: Chilling Reign #109/198 Aron,"US","USD","1.49",,"1",,,2091-101hap
Revise,"CCG Individual Cards (183454)","307000375450",SWSH06: Chilling Reign #035/198 Snorunt,"US","USD","1.79",,"1",,,2092-101has
Revise,"CCG Individual Cards (183454)","307000375453",SWSH09: Brilliant Stars #134/172 Cheren's Care,"US","USD","1.49",,"1",,,2085-101had
Revise,"CCG Individual Cards (183454)","307000375454",SWSH06: Chilling Reign #136/198 Echoing Horn Reverse Holo,"US","USD","1.49",,"1",,,2093-101hau
Revise,"CCG Individual Cards (183454)","307000375457",SWSH09: Brilliant Stars #143/172 Kindler,"US","USD","1.49",,"1",,,2087-101hai
Revise,"CCG Individual Cards (183454)","307000375476",SWSH06: Chilling Reign #016/198 Grookey,"US","USD","1.49",,"1",,,2089-101hal
Revise,"CCG Individual Cards (183454)","307000375479",SWSH08: Fusion Strike #195/264 Goomy Reverse Holo,"US","USD","1.99",,"1",,,2096-101haz
Revise,"CCG Individual Cards (183454)","307000375484",SWSH06: Chilling Reign #095/198 Weezing,"US","USD","1.99",,"1",,,2094-101hav
Revise,"CCG Individual Cards (183454)","307000375498",SWSH06: Chilling Reign #084/198 Crabrawler,"US","USD","1.49",,"1",,,2088-101hak
Revise,"CCG Individual Cards (183454)","307000375500",SWSH09: Brilliant Stars #052/172 Pachirisu,"US","USD","1.49",,"1",,,2086-101hag
Revise,"CCG Individual Cards (183454)","307000375501",SWSH06: Chilling Reign #027/198 Raboot,"US","USD","1.49",,"1",,,2095-101hay
Revise,"CCG Individual Cards (183454)","307000375510",SWSH08: Fusion Strike #184/264 Durant,"US","USD","1.49",,"1",,,2100-101hb8
Revise,"CCG Individual Cards (183454)","307000375518",SWSH08: Fusion Strike #144/264 Baltoy,"US","USD","1.49",,"1",,,2097-101hb1
Revise,"CCG Individual Cards (183454)","307000375534",SWSH05: Battle Styles #038/163 Corphish,"US","USD","1.99",,"1",,,2050-101h8j
Revise,"CCG Individual Cards (183454)","307000375541",SWSH08: Fusion Strike #037/264 Pansear,"US","USD","1.99",,"1",,,2099-101hb5
Revise,"CCG Individual Cards (183454)","307000375590",SWSH06: Chilling Reign #151/198 Rapid Strike Scroll of the Skies,"US","USD","1.49",,"1",,,2102-101hbb
Revise,"CCG Individual Cards (183454)","307000375592",SWSH07: Evolving Skies #089/203 Palpitoad,"US","USD","1.49",,"1",,,2101-101hb9
Revise,"CCG Individual Cards (183454)","307000375612",SWSH06: Chilling Reign #129/198 Agatha,"US","USD","1.49",,"1",,,2103-101hbc
Revise,"CCG Individual Cards (183454)","307008272974",ME03: Perfect Order #013/088 Fletchinder Reverse Holo,"US","USD","1.49",,"1",,,2111-10c4nd
Revise,"CCG Individual Cards (183454)","307008272978",SWSH03: Darkness Ablaze #174/189 Heat R Energy,"US","USD","1.49",,"1",,,2114-10c4no
Revise,"CCG Individual Cards (183454)","307008272979",ME03: Perfect Order #104/088 Mega Zygarde ex,"US","USD","10.99",,"1",,,2113-10c4nl
Revise,"CCG Individual Cards (183454)","307008272981",ME03: Perfect Order #015/088 Salandit Reverse Holo,"US","USD","1.49",,"1",,,2112-10c4ng
Revise,"CCG Individual Cards (183454)","307008272989",ME03: Perfect Order #009/088 Vivillon,"US","USD","1.49",,"1",,,2108-10c4n1
Revise,"CCG Individual Cards (183454)","307008272993",SWSH05: Battle Styles #053/163 Boltund Reverse Holo,"US","USD","2.49",,"1",,,2119-10c4o8
Revise,"CCG Individual Cards (183454)","307008272995",SWSH05: Battle Styles #094/163 Honchkrow,"US","USD","1.49",,"1",,,2115-10c4ns
Revise,"CCG Individual Cards (183454)","307008272996",ME03: Perfect Order #075/088 Jacinthe,"US","USD","1.49",,"1",,,2110-10c4n9
Revise,"CCG Individual Cards (183454)","307008273001",ME03: Perfect Order #005/088 Servine,"US","USD","1.49",,"1",,,2104-10c4lz
Revise,"CCG Individual Cards (183454)","307008273002",ME04: Chaos Rising #066/086 Goomy,"US","USD","1.49",,"1",,,2122-10c4oo
Revise,"CCG Individual Cards (183454)","307008273003",ME03: Perfect Order #015/088 Salandit,"US","USD","1.49",,"1",,,2107-10c4mw
Revise,"CCG Individual Cards (183454)","307008273004",SWSH05: Battle Styles #052/163 Yamper,"US","USD","1.99",,"1",,,2117-10c4o0
Revise,"CCG Individual Cards (183454)","307008273010",ME04: Chaos Rising #052/086 Qwilfish,"US","USD","1.49",,"1",,,2121-10c4oj
Revise,"CCG Individual Cards (183454)","307008273012",ME04: Chaos Rising #038/086 Phantump,"US","USD","1.49",,"1",,,2123-10c4ou
Revise,"CCG Individual Cards (183454)","307008273014",SWSH05: Battle Styles #011/163 Scatterbug,"US","USD","1.49",,"1",,,2118-10c4o4
Revise,"CCG Individual Cards (183454)","307008273017",ME03: Perfect Order #048/088 Gastly,"US","USD","1.49",,"1",,,2106-10c4mk
Revise,"CCG Individual Cards (183454)","307008273018",SWSH05: Battle Styles #099/163 Steelix,"US","USD","1.99",,"1",,,2120-10c4oc
Revise,"CCG Individual Cards (183454)","307008273032",ME03: Perfect Order #027/088 Luxio,"US","USD","1.49",,"1",,,2109-10c4n5
Revise,"CCG Individual Cards (183454)","307008273037",ME04: Chaos Rising #020/086 Froakie,"US","USD","1.99",,"1",,,2124-10c4ox
Revise,"CCG Individual Cards (183454)","307008273038",ME04: Chaos Rising #083/086 Transformation Tome,"US","USD","1.49",,"1",,,2127-10c4pe
Revise,"CCG Individual Cards (183454)","307008273041",ME04: Chaos Rising #074/086 Adversity Policy,"US","USD","1.49",,"1",,,2125-10c4p2
Revise,"CCG Individual Cards (183454)","307008273050",ME04: Chaos Rising #069/086 Tauros,"US","USD","1.99",,"1",,,2126-10c4p6
Revise,"CCG Individual Cards (183454)","307008273053",SWSH05: Battle Styles #113/163 Lickitung,"US","USD","1.49",,"1",,,2116-10c4nw
Revise,"CCG Individual Cards (183454)","307008273057",ME04: Chaos Rising #043/086 Sudowoodo Reverse Holo,"US","USD","1.49",,"1",,,2128-10c4pj
Revise,"CCG Individual Cards (183454)","307008273066",ME04: Chaos Rising #029/086 Ampharos Holo,"US","USD","1.99",,"1",,,2130-10c4q2
Revise,"CCG Individual Cards (183454)","307008273070",ME03: Perfect Order #032/088 Mawile,"US","USD","1.49",,"1",,,2105-10c4m8
Revise,"CCG Individual Cards (183454)","307008273072",ME04: Chaos Rising #044/086 Phanpy,"US","USD","1.49",,"1",,,2131-10c4q7
Revise,"CCG Individual Cards (183454)","307008273078",ME04: Chaos Rising #068/086 Goodra Reverse Holo,"US","USD","1.49",,"1",,,2129-10c4pu
Revise,"CCG Individual Cards (183454)","307008273112",ME04: Chaos Rising #059/086 Beldum,"US","USD","1.49",,"1",,,2133-10c4ql
Revise,"CCG Individual Cards (183454)","307008273116",ME04: Chaos Rising #004/086 Carnivine,"US","USD","1.49",,"1",,,2132-10c4qf
Revise,"CCG Individual Cards (183454)","307008273140",ME04: Chaos Rising #028/086 Flaaffy,"US","USD","1.49",,"1",,,2134-10c4qq
Revise,"CCG Individual Cards (183454)","307008273205",ME04: Chaos Rising #057/086 Garbodor,"US","USD","1.79",,"1",,,2136-10c4r2
Revise,"CCG Individual Cards (183454)","307008273207",ME04: Chaos Rising #037/086 Meowstic,"US","USD","1.49",,"1",,,2135-10c4qv
Revise,"CCG Individual Cards (183454)","307008273208",ME04: Chaos Rising #069/086 Tauros,"US","USD","1.99",,"1",,,2137-10c4r9
Revise,"CCG Individual Cards (183454)","307008273217",ME04: Chaos Rising #085/086 Magnetic M Energy Holo,"US","USD","1.49",,"1",,,2140-10c4rv
Revise,"CCG Individual Cards (183454)","307008273221",ME03: Perfect Order #058/088 Aegislash,"US","USD","1.49",,"1",,,2145-10c4te
Revise,"CCG Individual Cards (183454)","307008273225",ME: Mega Evolution Promo #068 Makuhita,"US","USD","1.99",,"1",,,2141-10c4rz
Revise,"CCG Individual Cards (183454)","307008273226",ME03: Perfect Order #025/088 Volcanion,"US","USD","1.49",,"1",,,2144-10c4t3
Revise,"CCG Individual Cards (183454)","307008273230",ME03: Perfect Order #011/088 Dartrix,"US","USD","1.49",,"1",,,2147-10c4tr
Revise,"CCG Individual Cards (183454)","307008273231",ME03: Perfect Order #074/088 Hole-Digging Shovel,"US","USD","1.49",,"1",,,2142-10c4s7
Revise,"CCG Individual Cards (183454)","307008273234",ME04: Chaos Rising #024/086 Avalugg Reverse Holo,"US","USD","1.49",,"1",,,2139-10c4ro
Revise,"CCG Individual Cards (183454)","307008273235",ME03: Perfect Order #056/088 Honedge Reverse Holo,"US","USD","1.49",,"1",,,2146-10c4tl
Revise,"CCG Individual Cards (183454)","307008273245",ME03: Perfect Order #060/088 Rattata,"US","USD","1.49",,"1",,,2143-10c4sq
Revise,"CCG Individual Cards (183454)","307008273249",ME03: Perfect Order #019/088 Dewgong Holo,"US","USD","1.49",,"1",,,2150-10c4u7
Revise,"CCG Individual Cards (183454)","307008273256",ME03: Perfect Order #056/088 Honedge,"US","USD","1.49",,"1",,,2149-10c4u1
Revise,"CCG Individual Cards (183454)","307008273276",ME03: Perfect Order #073/088 Energy Swatter,"US","USD","1.49",,"1",,,2148-10c4tw
Revise,"CCG Individual Cards (183454)","307008273283",ME04: Chaos Rising #031/086 Deoxys,"US","USD","1.49",,"1",,,2155-10c4uu
Revise,"CCG Individual Cards (183454)","307008273296",ME04: Chaos Rising #066/086 Goomy,"US","USD","1.49",,"1",,,2151-10c4ub
Revise,"CCG Individual Cards (183454)","307008273324",ME04: Chaos Rising #077/086 Emma,"US","USD","1.49",,"1",,,2156-10c4uz
Revise,"CCG Individual Cards (183454)","307008273335",ME04: Chaos Rising #053/086 Stunky,"US","USD","1.49",,"1",,,2154-10c4up
Revise,"CCG Individual Cards (183454)","307008273337",ME04: Chaos Rising #020/086 Froakie,"US","USD","1.99",,"1",,,2153-10c4ul
Revise,"CCG Individual Cards (183454)","307008273347",ME04: Chaos Rising #048/086 Mega Gallade ex,"US","USD","1.99",,"1",,,2160-10c4vj
Revise,"CCG Individual Cards (183454)","307008273350",ME04: Chaos Rising #038/086 Phantump,"US","USD","1.49",,"1",,,2152-10c4ug
Revise,"CCG Individual Cards (183454)","307008273380",ME04: Chaos Rising #057/086 Garbodor,"US","USD","1.99",,"1",,,2157-10c4v3
Revise,"CCG Individual Cards (183454)","307008273401",ME04: Chaos Rising #071/086 Watchog,"US","USD","1.49",,"1",,,2162-10c4vw
Revise,"CCG Individual Cards (183454)","307008273426",ME04: Chaos Rising #066/086 Goomy Reverse Holo,"US","USD","1.49",,"1",,,2158-10c4v7
Revise,"CCG Individual Cards (183454)","307008273429",ME04: Chaos Rising #014/086 Litleo,"US","USD","1.49",,"1",,,2161-10c4vo
Revise,"CCG Individual Cards (183454)","307008273432",ME04: Chaos Rising #046/086 Baltoy Reverse Holo,"US","USD","1.49",,"1",,,2159-10c4vd
Revise,"CCG Individual Cards (183454)","307008273475",ME04: Chaos Rising #017/086 Octillery,"US","USD","1.49",,"1",,,2163-10c4w2
Revise,"CCG Individual Cards (183454)","307008273500",ME04: Chaos Rising #044/086 Phanpy,"US","USD","1.49",,"1",,,2164-10c4w6
Revise,"CCG Individual Cards (183454)","307008273518",ME04: Chaos Rising #063/086 Ferrothorn,"US","USD","1.49",,"1",,,2165-10c4wa
Revise,"CCG Individual Cards (183454)","307008273637",ME04: Chaos Rising #009/086 Ninetales,"US","USD","1.49",,"1",,,2166-10c4wd
Revise,"CCG Individual Cards (183454)","307008273654",ME04: Chaos Rising #045/086 Donphan Reverse Holo,"US","USD","1.49",,"1",,,2168-10c4wm
Revise,"CCG Individual Cards (183454)","307008273709",ME04: Chaos Rising #080/086 Prism Tower,"US","USD","1.49",,"1",,,2167-10c4wg
Revise,"CCG Individual Cards (183454)","307008273766",ME04: Chaos Rising #018/086 Delibird Reverse Holo,"US","USD","1.49",,"1",,,2169-10c4wr
Revise,"CCG Individual Cards (183454)","307008273780",ME04: Chaos Rising #085/086 Magnetic M Energy,"US","USD","1.49",,"1",,,2170-10c4x1
Revise,"CCG Individual Cards (183454)","307008273786",ME04: Chaos Rising #040/086 Pumpkaboo,"US","USD","1.49",,"1",,,2171-10c4xd
Revise,"CCG Individual Cards (183454)","307008273805",ME04: Chaos Rising #026/086 Golisopod,"US","USD","1.49",,"1",,,2175-10c4yg
Revise,"CCG Individual Cards (183454)","307008273811",ME04: Chaos Rising #004/086 Carnivine,"US","USD","1.49",,"1",,,2172-10c4xx
Revise,"CCG Individual Cards (183454)","307008273816",ME04: Chaos Rising #026/086 Golisopod Reverse Holo,"US","USD","1.79",,"1",,,2178-10c4yu
Revise,"CCG Individual Cards (183454)","307008273822",ME04: Chaos Rising #028/086 Flaaffy,"US","USD","1.49",,"1",,,2181-10c4zb
Revise,"CCG Individual Cards (183454)","307008273823",ME04: Chaos Rising #049/086 Zubat,"US","USD","1.49",,"1",,,2173-10c4y4
Revise,"CCG Individual Cards (183454)","307008273830",ME04: Chaos Rising #008/086 Vulpix,"US","USD","1.49",,"1",,,2183-10c4zp
Revise,"CCG Individual Cards (183454)","307008273835",ME04: Chaos Rising #062/086 Ferroseed,"US","USD","1.49",,"1",,,2174-10c4yb
Revise,"CCG Individual Cards (183454)","307008273837",ME04: Chaos Rising #047/086 Claydol,"US","USD","1.49",,"1",,,2176-10c4yl
Revise,"CCG Individual Cards (183454)","307008273838",ME04: Chaos Rising #076/086 AZ's Tranquility,"US","USD","1.49",,"1",,,2177-10c4yr
Revise,"CCG Individual Cards (183454)","307008273845",ME04: Chaos Rising #057/086 Garbodor Reverse Holo,"US","USD","1.79",,"1",,,2179-10c4z2
Revise,"CCG Individual Cards (183454)","307008273847",ME04: Chaos Rising #054/086 Skuntank,"US","USD","1.49",,"1",,,2184-10c4zu
Revise,"CCG Individual Cards (183454)","307008273853",ME04: Chaos Rising #037/086 Meowstic,"US","USD","1.49",,"1",,,2185-10c4zy
Revise,"CCG Individual Cards (183454)","307008273855",ME04: Chaos Rising #020/086 Froakie,"US","USD","1.99",,"1",,,2182-10c4zf
Revise,"CCG Individual Cards (183454)","307008273863",ME04: Chaos Rising #002/086 Kakuna,"US","USD","1.49",,"1",,,2180-10c4z5
Revise,"CCG Individual Cards (183454)","307008273864",ME: Mega Evolution Promo #068 Makuhita,"US","USD","1.99",,"1",,,2189-10c50g
Revise,"CCG Individual Cards (183454)","307008273867",ME04: Chaos Rising #021/086 Frogadier Reverse Holo,"US","USD","1.99",,"1",,,2187-10c508
Revise,"CCG Individual Cards (183454)","307008273868",ME04: Chaos Rising #077/086 Emma,"US","USD","1.49",,"1",,,2186-10c502
Revise,"CCG Individual Cards (183454)","307023447455",ME01: Mega Evolution #130/132 Switch,"US","USD","1.49",,"1",,,2201-10uxmx
Revise,"CCG Individual Cards (183454)","307023447461",SV06: Twilight Masquerade #031/167 Chimchar,"US","USD","1.49",,"1",,,2207-10uxn5
Revise,"CCG Individual Cards (183454)","307023447462",SV08: Surging Sparks #105/191 Vibrava Reverse Holo,"US","USD","1.99",,"1",,,2204-10uxn1
Revise,"CCG Individual Cards (183454)","307023447464",ME01: Mega Evolution #124/132 Premium Power Pro,"US","USD","1.49",,"1",,,2191-10uxmh
Revise,"CCG Individual Cards (183454)","307023447467",SV06: Twilight Masquerade #003/167 Pinsir,"US","USD","1.49",,"1",,,2208-10uxn6
Revise,"CCG Individual Cards (183454)","307023447468",SV08: Surging Sparks #071/191 Togetic,"US","USD","1.49",,"1",,,2194-10uxmn
Revise,"CCG Individual Cards (183454)","307023447470",SV06: Twilight Masquerade #051/167 Snorunt,"US","USD","1.49",,"1",,,2205-10uxn2
Revise,"CCG Individual Cards (183454)","307023447471",SV06: Twilight Masquerade #153/167 Jamming Tower,"US","USD","1.49",,"1",,,2209-10uxn8
Revise,"CCG Individual Cards (183454)","307023447472",SV08: Surging Sparks #059/191 Magneton,"US","USD","1.49",,"1",,,2197-10uxmr
